date,StartStation Name,cnt
31/12/2020,"Charles II Street, West End",22
31/12/2020,"Christian Street, Whitechapel",22
31/12/2020,"Clarence Walk, Stockwell",22
31/12/2020,"Crawford Street, Marylebone",22
31/12/2020,"Finlay Street, Fulham",22
31/12/2020,"Golden Square, Soho",22
31/12/2020,"Halford Road, West Kensington",22
31/12/2020,"Hatton Wall, Holborn",22
31/12/2020,"Montpelier Street, Knightsbridge",22
31/12/2020,"Montserrat Road , Putney",22
31/12/2020,"Old Street Station, St. Luke's",22
31/12/2020,"Ormonde Gate, Chelsea",22
31/12/2020,"Parson's Green , Parson's Green",22
31/12/2020,"Pritchard's Road, Bethnal Green",22
31/12/2020,"St. James's Square, St. James's",22
31/12/2020,"Sugden Road, Clapham",22
31/12/2020,"Webber Street , Southwark",22
31/12/2020,"Westbridge Road, Battersea",22
31/12/2020,"William IV Street, Strand",22
31/12/2020,"Windsor Terrace, Hoxton",22
31/12/2020,"Wren Street, Holborn",22
31/12/2020,"Binfield Road, Stockwell",21
31/12/2020,"Brick Lane Market, Shoreditch",21
31/12/2020,"Danvers Street, West Chelsea",21
31/12/2020,"Doddington Grove, Kennington",21
31/12/2020,"Falkirk Street, Hoxton",21
31/12/2020,"Golden Lane, Barbican",21
31/12/2020,"Kensington Town Hall, Kensington",21
31/12/2020,"Normandy Road, Stockwell",21
31/12/2020,"Old Ford Road, Bethnal Green",21
31/12/2020,"Park Lane , Hyde Park",21
31/12/2020,"Portman Square, Marylebone",21
31/12/2020,"Sandilands Road, Walham Green",21
31/12/2020,"Sloane Avenue, Knightsbridge",21
31/12/2020,"South Park, Sands End",21
31/12/2020,"St. Katharine's Way, Tower",21
31/12/2020,"Union Grove, Wandsworth Road",21
31/12/2020,"Vicarage Gate, Kensington",21
31/12/2020,"Wandsworth Town Station, Wandsworth",21
31/12/2020,"Waterloo Station 1, Waterloo",21
31/12/2020,"Westbourne Park Road, Portobello",21
31/12/2020,"William Morris Way, Sands End",21
31/12/2020,"Abingdon Green, Westminster",20
31/12/2020,"Archbishop's Park, Waterloo",20
31/12/2020,"Belvedere Road 1, South Bank",20
31/12/2020,"Bevington Road West, North Kensington",20
31/12/2020,"Clifton Road, Maida Vale",20
31/12/2020,"Cloudesley Road, Angel",20
31/12/2020,"Columbia Road, Shoreditch",20
31/12/2020,"Concert Hall Approach 1, South Bank",20
31/12/2020,"Concert Hall Approach 2, South Bank",20
31/12/2020,"Drayton Gardens, West Chelsea",20
31/12/2020,"Falcon Road, Clapham Junction",20
31/12/2020,"Holland Park, Kensington",20
31/12/2020,"Imperial Wharf Station, Sands End",20
31/12/2020,"Kennington Road  , Vauxhall",20
31/12/2020,"LMU Commercial Road, Whitechapel",20
31/12/2020,"Lansdowne Road, Ladbroke Grove",20
31/12/2020,"Lots Road, West Chelsea",20
31/12/2020,"New Globe Walk, Bankside",20
31/12/2020,"Old Montague Street, Whitechapel",20
31/12/2020,"Warwick Road, Olympia",20
31/12/2020,"Waterloo Road, South Bank",20
31/12/2020,"Albany Street, The Regent's Park",19
31/12/2020,"Argyll Road, Kensington",19
31/12/2020,"Bethnal Green Garden, Bethnal Green",19
31/12/2020,"Clinton Road, Mile End",19
31/12/2020,"Courland Grove, Wandsworth Road",19
31/12/2020,"Crabtree Lane, Fulham",19
31/12/2020,"Crisp Road, Hammersmith",19
31/12/2020,"Earnshaw Street , Covent Garden",19
31/12/2020,"Elizabeth Bridge, Victoria",19
31/12/2020,"Finsbury Leisure Centre, St. Luke's",19
31/12/2020,"Gloucester Street, Pimlico",19
31/12/2020,"Godliman Street, St. Paul's",19
31/12/2020,"Greyhound Road, Hammersmith",19
31/12/2020,"Import Dock, Canary Wharf",19
31/12/2020,"Macclesfield Rd, St Lukes",19
31/12/2020,"Mile End Stadium, Mile End",19
31/12/2020,"New Cavendish Street, Marylebone",19
31/12/2020,"Newgate Street , St. Paul's",19
31/12/2020,"Ontario Street, Elephant & Castle",19
31/12/2020,"Philpot Street, Whitechapel",19
31/12/2020,"River Street , Clerkenwell",19
31/12/2020,"Royal Avenue 2, Chelsea",19
31/12/2020,"Soho Square , Soho",19
31/12/2020,"Southampton Place, Holborn",19
31/12/2020,"Southerton Road, Hammersmith",19
31/12/2020,"St. Luke's Church, Chelsea",19
31/12/2020,"The Vale, Chelsea",19
31/12/2020,"Vauxhall Walk, Vauxhall",19
31/12/2020,"Warwick Row, Westminster",19
31/12/2020,"Wormwood Street, Liverpool Street",19
31/12/2020,"York Way, Kings Cross",19
31/12/2020,"Aintree Street, Fulham",18
31/12/2020,"Ashley Crescent, Battersea",18
31/12/2020,"Ashmole Estate, Oval",18
31/12/2020,"Austin Road, Battersea Park",18
31/12/2020,"Bayley Street , Bloomsbury",18
31/12/2020,"Borough Road, Elephant & Castle",18
31/12/2020,"Buckingham Gate, Westminster",18
31/12/2020,"Claremont Square, Angel",18
31/12/2020,"Cotton Garden Estate, Kennington",18
31/12/2020,"Dock Street, Wapping",18
31/12/2020,"Felsham Road, Putney",18
31/12/2020,"Greenland Road, Camden Town",18
31/12/2020,"Hertford Road, De Beauvoir Town",18
31/12/2020,"High Holborn , Covent Garden",18
31/12/2020,"Kennington Station, Kennington",18
31/12/2020,"Knaresborough Place, Earl's Court",18
31/12/2020,"LSBU (Borough Road), Elephant & Castle",18
31/12/2020,"London Zoo Car Park, The Regent's Park",18
31/12/2020,"Northington Street , Holborn",18
31/12/2020,"Page Street, Westminster",18
31/12/2020,"Palace Gardens Terrace, Notting Hill",18
31/12/2020,"Pennington Street, Wapping",18
31/12/2020,"Pont Street, Knightsbridge",18
31/12/2020,"Sackville Street, Mayfair",18
31/12/2020,"Shoreditch Court, Haggerston",18
31/12/2020,"Star Road, West Kensington",18
31/12/2020,"Union Street, The Borough",18
31/12/2020,"Vauxhall Street, Vauxhall",18
31/12/2020,"Waterloo Station 2, Waterloo",18
31/12/2020,"Wellington Road, St. John's Wood",18
31/12/2020,"Ada Street, Hackney Central",17
31/12/2020,"Albert Square, Stockwell",17
31/12/2020,"Belvedere Road 2, South Bank",17
31/12/2020,"Blackfriars Station, St. Paul's",17
31/12/2020,"Bradmead, Battersea Park",17
31/12/2020,"Broadwick Street, Soho",17
31/12/2020,"Chadwell Street, Angel",17
31/12/2020,"Denyer Street, Knightsbridge",17
31/12/2020,"Dorset Square, Marylebone",17
31/12/2020,"Eel Brook Common, Walham Green",17
31/12/2020,"Farringdon Lane, Clerkenwell",17
31/12/2020,"Fournier Street, Whitechapel",17
31/12/2020,"Frampton Street, Paddington",17
31/12/2020,"Great Suffolk Street, The Borough",17
31/12/2020,"Grove End Road, St. John's Wood",17
31/12/2020,"Hampstead Road, Euston",17
31/12/2020,"Hereford Road, Bayswater",17
31/12/2020,"Hinde Street, Marylebone",17
31/12/2020,"Hoxton Station, Hoxton",17
31/12/2020,"Ilchester Gardens, Bayswater",17
31/12/2020,"Imperial College, Knightsbridge",17
31/12/2020,"Lambeth North Station, Waterloo",17
31/12/2020,"Lambeth Road, Vauxhall",17
31/12/2020,"Lexham Gardens, Kensington",17
31/12/2020,"Manresa Road, Chelsea",17
31/12/2020,"Newby Place, Poplar",17
31/12/2020,"North Audley Street, Mayfair",17
31/12/2020,"Norton Folgate, Liverpool Street",17
31/12/2020,"Notting Hill Gate Station, Notting Hill",17
31/12/2020,"Queen Street 1, Bank",17
31/12/2020,"Red Lion Street, Holborn",17
31/12/2020,"Riverlight South, Nine Elms",17
31/12/2020,"Seville Street, Knightsbridge",17
31/12/2020,"Shouldham Street, Marylebone",17
31/12/2020,"Southwark Station 1, Southwark",17
31/12/2020,"Spencer Park, Wandsworth Common",17
31/12/2020,"Stratford Station, Stratford",17
31/12/2020,"Sumner Place, South Kensington",17
31/12/2020,"Wapping High Street, Wapping",17
31/12/2020,"Ackroyd Drive, Bow",16
31/12/2020,"Albert Gardens, Stepney",16
31/12/2020,"Alpha Grove, Millwall",16
31/12/2020,"Bankside Mix, Bankside",16
31/12/2020,"Battersea Church Road, Battersea",16
31/12/2020,"Belgrave Square, Belgravia",16
31/12/2020,"Black Prince Road, Vauxhall",16
31/12/2020,"Canada Water Station, Rotherhithe",16
31/12/2020,"Cephas Street, Bethnal Green",16
31/12/2020,"Chepstow Villas, Notting Hill",16
31/12/2020,"Chrisp Street Market, Poplar",16
31/12/2020,"Collingham Gardens, Earl's Court",16
31/12/2020,"Dorothy Road, Clapham Junction",16
31/12/2020,"East Road, Hoxton",16
31/12/2020,"Fashion Street, Whitechapel",16
31/12/2020,"Ford Road, Old Ford",16
31/12/2020,"Frith Street, Soho",16
31/12/2020,"Gloucester Avenue, Camden Town",16
31/12/2020,"Great Russell Street, Bloomsbury",16
31/12/2020,"Harrington Square 2, Camden Town",16
31/12/2020,"Hartington Road, Stockwell",16
31/12/2020,"Hermitage Court, Wapping",16
31/12/2020,"Humbolt Road, Fulham",16
31/12/2020,"Little Brook Green, Brook Green",16
31/12/2020,"Long Lane , Bermondsey",16
31/12/2020,"Murray Grove , Hoxton",16
31/12/2020,"Old Brompton Road, South Kensington",16
31/12/2020,"Osiers Road, Wandsworth",16
31/12/2020,"Pall Mall East, West End",16
31/12/2020,"Pembridge Villas, Notting Hill",16
31/12/2020,"Poured Lines, Bankside",16
31/12/2020,"Princes Square, Bayswater",16
31/12/2020,"Queen Mother Sports Centre, Victoria",16
31/12/2020,"Sail Street, Vauxhall",16
31/12/2020,"Strand, Strand",16
31/12/2020,"Surrey Lane, Battersea",16
31/12/2020,"The Tennis Courts, The Regent's Park",16
31/12/2020,"Theobald's Road , Holborn",16
31/12/2020,"Turquoise Island, Notting Hill",16
31/12/2020,"Tysoe Street, Clerkenwell",16
31/12/2020,"York Hall, Bethnal Green",16
31/12/2020,"Abingdon Villas, Kensington",15
31/12/2020,"All Saints' Road, Portobello",15
31/12/2020,"Baldwin Street, St. Luke's",15
31/12/2020,"Belgrave Road, Victoria",15
31/12/2020,"Bell Street , Marylebone",15
31/12/2020,"Broadcasting House, Marylebone",15
31/12/2020,"Chelsea Green, Chelsea",15
31/12/2020,"Clarkson Street, Bethnal Green",15
31/12/2020,"Cromer Street, Bloomsbury",15
31/12/2020,"Eastbourne Mews, Paddington",15
31/12/2020,"Foley Street, Fitzrovia",15
31/12/2020,"Fulham Park Road, Fulham",15
31/12/2020,"Gloucester Terrace, Bayswater",15
31/12/2020,"Harrowby Street, Marylebone",15
31/12/2020,"Lindfield Street, Poplar",15
31/12/2020,"Palissy Street, Shoreditch",15
31/12/2020,"Pitfield Street Central, Hoxton",15
31/12/2020,"Podium, Queen Elizabeth Olympic Park",15
31/12/2020,"Putney Rail Station, Putney",15
31/12/2020,"Queen's Gate (South), South Kensington",15
31/12/2020,"Queensbridge Road, Haggerston",15
31/12/2020,"Reardon Street, Wapping",15
31/12/2020,"Regency Street, Westminster",15
31/12/2020,"Snowsfields, London Bridge",15
31/12/2020,"St. Martin's Street, West End",15
31/12/2020,"St. Peter's Terrace, Fulham",15
31/12/2020,"Usk Road, Clapham Junction",15
31/12/2020,"Vincent Street, Pimlico",15
31/12/2020,"West Kensington Station, West Kensington",15
31/12/2020,"Antill Road, Mile End",14
31/12/2020,"Charing Cross Hospital, Hammersmith",14
31/12/2020,"City Road, Angel",14
31/12/2020,"East Ferry Road, Cubitt Town",14
31/12/2020,"Ebury Bridge, Pimlico",14
31/12/2020,"Endsleigh Gardens, Euston",14
31/12/2020,"Everington Street, Fulham",14
31/12/2020,"Finsbury Circus, Liverpool Street",14
31/12/2020,"Finsbury Library , Finsbury",14
31/12/2020,"Gaywood  Street, Elephant & Castle",14
31/12/2020,"Gloucester Road (Central), South Kensington",14
31/12/2020,"Gloucester Road (North), Kensington",14
31/12/2020,"Grosvenor Road, Pimlico",14
31/12/2020,"Handyside Street, King's Cross",14
31/12/2020,"Howick Place, Westminster",14
31/12/2020,"Lancaster Gate , Bayswater",14
31/12/2020,"Leonard Circus , Shoreditch",14
31/12/2020,"Merchant Street, Bow",14
31/12/2020,"Napier Avenue, Millwall",14
31/12/2020,"Nutford Place, Marylebone",14
31/12/2020,"Paddington Street, Marylebone",14
31/12/2020,"Parsons Green Station, Parsons Green",14
31/12/2020,"Percival Street, Finsbury",14
31/12/2020,"Plough Terrace, Clapham Junction",14
31/12/2020,"Rifle Place, Avondale",14
31/12/2020,"Royal Avenue 1, Chelsea",14
31/12/2020,"Russell Gardens, Olympia",14
31/12/2020,"Sancroft Street, Vauxhall",14
31/12/2020,"Tyers Gate, Bermondsey",14
31/12/2020,"Watney Market, Stepney",14
31/12/2020,"Whiston Road, Haggerston",14
31/12/2020,"Baker Street, Marylebone",13
31/12/2020,"Barbican Centre, Barbican",13
31/12/2020,"Charlotte Street, Fitzrovia",13
31/12/2020,"Culvert Road, Battersea",13
31/12/2020,"Devons Road, Bow",13
31/12/2020,"Durant Street, Bethnal Green",13
31/12/2020,"Finsbury Square , Moorgate",13
31/12/2020,"Fire Brigade Pier, Vauxhall",13
31/12/2020,"George Street, Marylebone",13
31/12/2020,"Grosvenor Square, Mayfair",13
31/12/2020,"Holden Street, Battersea",13
31/12/2020,"Houghton Street, Strand",13
31/12/2020,"Hoxton Street, Hoxton",13
31/12/2020,"Kensington Olympia Station, Olympia",13
31/12/2020,"Lansdowne Walk, Ladbroke Grove",13
31/12/2020,"Lavington Street, Bankside",13
31/12/2020,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",13
31/12/2020,"Longford Street, The Regent's Park",13
31/12/2020,"Manbre Road, Hammersmith",13
31/12/2020,"Moorfields, Moorgate",13
31/12/2020,"Neville Gill Close, Wandsworth",13
31/12/2020,"New Kent Road, The Borough",13
31/12/2020,"Pancras Road, King's Cross",13
31/12/2020,"Pindar Street, Liverpool Street",13
31/12/2020,"Princedale Road , Holland Park",13
31/12/2020,"Rainville Road, Hammersmith",13
31/12/2020,"Rectory Square, Stepney",13
31/12/2020,"Southwick Street, Paddington",13
31/12/2020,"St John's Crescent, Brixton",13
31/12/2020,"St. John's Wood Road, St. John's Wood",13
31/12/2020,"St. Mark's Road, North Kensington",13
31/12/2020,"Stanley Grove, Battersea",13
31/12/2020,"Teversham Lane, Stockwell",13
31/12/2020,"The Metropolitan, Portobello",13
31/12/2020,"Vincent Square, Westminster",13
31/12/2020,"Wellington Row, Bethnal Green",13
31/12/2020,"Westfield Ariel Way, White City",13
31/12/2020,"Clarendon Road, Avondale",12
31/12/2020,"Dickens Square, Borough",12
31/12/2020,"Exhibition Road Museums 1, South Kensington",12
31/12/2020,"Farringdon Street, Holborn",12
31/12/2020,"Finnis Street, Bethnal Green",12
31/12/2020,"Here East South, Queen Elizabeth Olympic Park",12
31/12/2020,"Orsett Terrace, Bayswater",12
31/12/2020,"Pitfield Street North,Hoxton",12
31/12/2020,"Portland Place, Marylebone",12
31/12/2020,"Putney Pier, Wandsworth",12
31/12/2020,"Rathbone Street, Fitzrovia",12
31/12/2020,"Royal College Street, Camden Town",12
31/12/2020,"Sea Containers, South Bank",12
31/12/2020,"Selby Street, Whitechapel",12
31/12/2020,"South Parade, Chelsea",12
31/12/2020,"South Wharf Road, Paddington",12
31/12/2020,"Stainsby Road , Poplar",12
31/12/2020,"Store Street, Bloomsbury",12
31/12/2020,"Upper Richmond Road, Putney",12
31/12/2020,"Wells Street, Fitzrovia",12
31/12/2020,"World's End Place, West Chelsea",12
31/12/2020,"Abbey Orchard Street, Westminster",11
31/12/2020,"Berry Street, Clerkenwell",11
31/12/2020,"Bury Place, Holborn",11
31/12/2020,"Chapel Place, Marylebone",11
31/12/2020,"Claverton Street, Pimlico",11
31/12/2020,"Cleaver Street, Kennington",11
31/12/2020,"Coram Street, Bloomsbury",11
31/12/2020,"Devonshire Square, Liverpool Street",11
31/12/2020,"Eccleston Place, Victoria",11
31/12/2020,"Fawcett Close, Battersea",11
31/12/2020,"Garnet Street, Shadwell",11
31/12/2020,"George Place Mews, Marylebone",11
31/12/2020,"Great Dover Street, The Borough",11
31/12/2020,"Great Titchfield Street, Fitzrovia",11
31/12/2020,"Guildhouse Street, Victoria",11
31/12/2020,"Gwendwr Road, West Kensington",11
31/12/2020,"Hammersmith Road, Hammersmith",11
31/12/2020,"Horseferry Road, Westminster",11
31/12/2020,"Houndsditch, Aldgate",11
31/12/2020,"Ilchester Place, Kensington",11
31/12/2020,"Malet Street, Bloomsbury",11
31/12/2020,"North Wharf Road, Paddington",11
31/12/2020,"Seymour Place, Marylebone",11
31/12/2020,"Silverthorne Road, Battersea",11
31/12/2020,"St. John Street, Finsbury",11
31/12/2020,"Bank of England Museum, Bank",10
31/12/2020,"Bishop's Bridge Road East, Bayswater",10
31/12/2020,"Blythe Road West, Shepherd's Bush",10
31/12/2020,"British Museum, Bloomsbury",10
31/12/2020,"Charlbert Street, St. John's Wood",10
31/12/2020,"Evesham Street, Avondale",10
31/12/2020,"Good's Way, King's Cross",10
31/12/2020,"Great Percy Street, Clerkenwell",10
31/12/2020,"Harriet Street, Knightsbridge",10
31/12/2020,"Howland Street, Fitzrovia",10
31/12/2020,"Irene Road, Parsons Green",10
31/12/2020,"Kensington Church Street, Kensington",10
31/12/2020,"King Edward Walk, Waterloo",10
31/12/2020,"Kings Gate House, Westminster",10
31/12/2020,"Mudchute DLR, Cubitt Town",10
31/12/2020,"New Spring Gardens Walk, Vauxhall",10
31/12/2020,"Parkway, Camden Town",10
31/12/2020,"Putney Bridge Station, Fulham",10
31/12/2020,"Queen's Gate (Central), South Kensington",10
31/12/2020,"Queen's Gate (North), Kensington",10
31/12/2020,"Shepherd's Bush Road North, Shepherd's Bush",10
31/12/2020,"Spanish Road, Clapham Junction",10
31/12/2020,"St. Chad's Street, King's Cross",10
31/12/2020,"St. John's Wood Church, The Regent's Park",10
31/12/2020,"Stamford Street, South Bank",10
31/12/2020,"Victory Place, Walworth",10
31/12/2020,"Westminster Bridge Road, Elephant & Castle",10
31/12/2020,"Wood Street, Guildhall",10
31/12/2020,"Woodstock Street, Mayfair",10
31/12/2020,"Wynne Road, Stockwell",10
31/12/2020,"Addison Road, Holland Park",9
31/12/2020,"Blenheim Crescent, Ladbroke Grove",9
31/12/2020,"Bromley High Street, Bow",9
31/12/2020,"Cantrell Road, Bow",9
31/12/2020,"Charlotte Terrace, Angel",9
31/12/2020,"Clapham Road, Lingham Street, Stockwell",9
31/12/2020,"Crosswall, Tower",9
31/12/2020,"Hansard Mews, Holland Park",9
31/12/2020,"Harper Road, The Borough",9
31/12/2020,"Here East North, Queen Elizabeth Olympic Park",9
31/12/2020,"Hewison Street, Old Ford",9
31/12/2020,"Imperial Road, Sands End",9
31/12/2020,"Lancaster Drive, Blackwall",9
31/12/2020,"Langdon Park, Poplar",9
31/12/2020,"Lower Thames Street, Monument",9
31/12/2020,"Millennium Hotel, Mayfair",9
31/12/2020,"Mostyn Grove, Bow",9
31/12/2020,"Museum of London, Barbican",9
31/12/2020,"Ossulston Street, Somers Town",9
31/12/2020,"Park Lane, Mayfair",9
31/12/2020,"Red Lion Square, Holborn",9
31/12/2020,"Salmon Lane, Limehouse",9
31/12/2020,"Sheepcote Lane, Battersea",9
31/12/2020,"Smith Square, Westminster",9
31/12/2020,"St. John's Park, Cubitt Town",9
31/12/2020,"St. Mary Axe, Aldgate",9
31/12/2020,"Tavistock Street, Covent Garden",9
31/12/2020,"Thorndike Close, West Chelsea",9
31/12/2020,"Thurtle road, Haggerston",9
31/12/2020,"Torrens Street, Angel",9
31/12/2020,"Upper Grosvenor Street, Mayfair",9
31/12/2020,"Waterloo Bridge, South Bank",9
31/12/2020,"Westfield Southern Terrace ,Shepherd's Bush",9
31/12/2020,"Westminster University, Marylebone",9
31/12/2020,"Abbotsbury Road, Holland Park",8
31/12/2020,"Aberfeldy Street, Poplar",8
31/12/2020,"Alma Road, Wandsworth",8
31/12/2020,"Aston Street, Stepney",8
31/12/2020,"Blackfriars Road, Southwark",8
31/12/2020,"Broadley Terrace, Marylebone",8
31/12/2020,"Campden Hill Road, Notting Hill",8
31/12/2020,"Cleveland Gardens, Bayswater",8
31/12/2020,"Eaton Square (South), Belgravia",8
31/12/2020,"Elysium Place, Fulham",8
31/12/2020,"Grant Road East, Clapham Junction",8
31/12/2020,"Harford Street, Mile End",8
31/12/2020,"Lisson Grove, St. John's Wood",8
31/12/2020,"Naval Row, Blackwall",8
31/12/2020,"New Inn Yard, Shoreditch",8
31/12/2020,"Newton Street, Covent Garden",8
31/12/2020,"Northfields, Wandsworth",8
31/12/2020,"Risinghill Street, Angel",8
