,name,stationid,lat,lon,Unnamed: 0,End Date,counts
280,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,31493,2021-01-04 08:00:00,3
281,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,32019,2021-01-04 09:00:00,1
282,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,32247,2021-01-04 10:00:00,2
283,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,33635,2021-01-04 14:00:00,1
284,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,34454,2021-01-04 16:00:00,1
285,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,34966,2021-01-04 17:00:00,1
286,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,35436,2021-01-04 18:00:00,1
287,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,36981,2021-01-05 05:00:00,1
288,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,37229,2021-01-05 07:00:00,2
289,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,37489,2021-01-05 08:00:00,5
290,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,38241,2021-01-05 10:00:00,5
291,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,38665,2021-01-05 11:00:00,1
292,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,39010,2021-01-05 12:00:00,1
293,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,39778,2021-01-05 14:00:00,1
294,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,40024,2021-01-05 15:00:00,2
295,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,40390,2021-01-05 16:00:00,2
296,"Broadcasting House, Marylebone",6,51.51811784,-0.144228881,41237,2021-01-05 18:00:00,2
297,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,162,2020-12-30 03:00:00,1
298,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,1436,2020-12-30 11:00:00,5
299,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,2087,2020-12-30 12:00:00,2
300,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,2674,2020-12-30 13:00:00,2
301,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,3198,2020-12-30 14:00:00,3
302,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,4006,2020-12-30 15:00:00,1
303,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,4598,2020-12-30 16:00:00,1
304,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,5063,2020-12-30 17:00:00,1
305,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,5490,2020-12-30 18:00:00,1
306,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,5889,2020-12-30 19:00:00,1
307,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,6999,2020-12-31 01:00:00,1
308,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,7088,2020-12-31 03:00:00,1
309,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,7759,2020-12-31 09:00:00,1
310,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,9028,2020-12-31 12:00:00,1
311,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,9815,2020-12-31 14:00:00,5
312,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,10651,2020-12-31 15:00:00,1
313,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,11039,2020-12-31 16:00:00,2
314,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,11640,2020-12-31 17:00:00,1
315,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,13410,2020-12-31 23:00:00,2
316,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,13667,2021-01-01 00:00:00,1
317,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,14203,2021-01-01 03:00:00,1
318,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,15665,2021-01-01 13:00:00,3
319,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,16626,2021-01-01 15:00:00,2
320,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,17176,2021-01-01 16:00:00,1
321,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,17530,2021-01-01 17:00:00,1
322,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,18794,2021-01-02 00:00:00,2
323,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,20452,2021-01-02 12:00:00,1
324,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,20840,2021-01-02 13:00:00,3
325,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,22157,2021-01-02 15:00:00,3
326,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,22549,2021-01-02 16:00:00,8
327,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,23802,2021-01-02 18:00:00,1
328,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,25152,2021-01-03 00:00:00,2
329,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,25833,2021-01-03 10:00:00,2
330,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,27438,2021-01-03 13:00:00,1
331,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,27602,2021-01-03 14:00:00,11
332,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,28462,2021-01-03 15:00:00,2
333,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,28894,2021-01-03 16:00:00,2
334,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,30748,2021-01-04 00:00:00,2
335,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,30892,2021-01-04 03:00:00,1
336,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,33185,2021-01-04 13:00:00,2
337,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,34455,2021-01-04 16:00:00,1
338,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,34827,2021-01-04 17:00:00,2
339,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,35437,2021-01-04 18:00:00,1
340,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,36363,2021-01-04 21:00:00,1
341,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,36562,2021-01-04 22:00:00,1
342,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,36805,2021-01-05 00:00:00,1
343,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,36982,2021-01-05 05:00:00,1
344,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,39634,2021-01-05 14:00:00,3
345,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,41357,2021-01-05 18:00:00,1
346,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,42201,2021-01-05 21:00:00,2
347,"Charlbert Street, St. John's Wood",7,51.53430039,-0.1680743,42529,2021-01-05 23:00:00,2
348,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,82,2020-12-30 01:00:00,1
349,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,163,2020-12-30 03:00:00,1
350,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,362,2020-12-30 07:00:00,1
351,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,755,2020-12-30 09:00:00,2
352,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,1031,2020-12-30 10:00:00,7
353,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,1682,2020-12-30 11:00:00,1
354,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,2088,2020-12-30 12:00:00,2
355,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,2467,2020-12-30 13:00:00,6
356,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,3420,2020-12-30 14:00:00,1
357,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,3754,2020-12-30 15:00:00,3
358,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,4295,2020-12-30 16:00:00,4
359,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,4784,2020-12-30 17:00:00,5
360,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,5254,2020-12-30 18:00:00,6
361,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,5890,2020-12-30 19:00:00,1
362,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,7990,2020-12-31 10:00:00,3
363,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,8537,2020-12-31 11:00:00,1
364,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,8805,2020-12-31 12:00:00,4
365,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,9568,2020-12-31 13:00:00,1
366,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,10652,2020-12-31 15:00:00,1
367,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,10974,2020-12-31 16:00:00,3
368,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,11411,2020-12-31 17:00:00,5
369,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,12055,2020-12-31 18:00:00,1
370,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,12403,2020-12-31 19:00:00,1
371,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,12618,2020-12-31 20:00:00,3
372,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,13227,2020-12-31 22:00:00,1
373,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,13386,2020-12-31 23:00:00,3
374,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,13788,2021-01-01 01:00:00,3
375,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,14065,2021-01-01 02:00:00,1
376,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,14370,2021-01-01 05:00:00,2
377,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,15068,2021-01-01 11:00:00,1
378,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,15389,2021-01-01 12:00:00,1
379,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,15844,2021-01-01 13:00:00,1
380,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,16151,2021-01-01 14:00:00,2
381,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,16722,2021-01-01 15:00:00,1
382,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,17064,2021-01-01 16:00:00,2
383,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,17531,2021-01-01 17:00:00,1
384,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,18282,2021-01-01 20:00:00,1
385,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,18482,2021-01-01 21:00:00,1
386,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,18611,2021-01-01 22:00:00,1
387,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,18807,2021-01-02 00:00:00,1
388,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,19247,2021-01-02 09:00:00,2
389,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,19477,2021-01-02 10:00:00,2
390,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,19941,2021-01-02 11:00:00,1
391,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,20217,2021-01-02 12:00:00,4
392,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,20734,2021-01-02 13:00:00,5
393,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,21575,2021-01-02 14:00:00,2
394,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,21933,2021-01-02 15:00:00,7
395,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,22538,2021-01-02 16:00:00,9
396,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,23436,2021-01-02 17:00:00,1
397,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,24621,2021-01-02 21:00:00,3
398,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,24890,2021-01-02 22:00:00,1
399,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,25049,2021-01-02 23:00:00,1
400,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,25800,2021-01-03 10:00:00,3
401,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,26136,2021-01-03 11:00:00,3
402,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,26693,2021-01-03 12:00:00,2
403,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,27296,2021-01-03 13:00:00,2
404,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,27608,2021-01-03 14:00:00,10
405,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,28364,2021-01-03 15:00:00,3
406,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,29015,2021-01-03 16:00:00,1
407,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,29288,2021-01-03 17:00:00,2
408,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,29616,2021-01-03 18:00:00,2
409,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,30745,2021-01-04 00:00:00,3
410,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,31869,2021-01-04 09:00:00,4
411,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,34001,2021-01-04 15:00:00,1
412,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,34335,2021-01-04 16:00:00,2
413,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,34967,2021-01-04 17:00:00,1
414,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,35243,2021-01-04 18:00:00,3
415,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,35691,2021-01-04 19:00:00,3
416,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,36074,2021-01-04 20:00:00,2
417,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,36364,2021-01-04 21:00:00,1
418,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,36867,2021-01-05 01:00:00,1
419,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,37661,2021-01-05 08:00:00,1
420,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,38268,2021-01-05 10:00:00,2
421,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,39303,2021-01-05 13:00:00,2
422,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,39635,2021-01-05 14:00:00,3
423,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,40025,2021-01-05 15:00:00,2
424,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,40909,2021-01-05 17:00:00,1
425,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,41238,2021-01-05 18:00:00,2
426,"Maida Vale, Maida Vale",8,51.529857,-0.18348604,41611,2021-01-05 19:00:00,3
427,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,123,2020-12-30 02:00:00,1
428,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,363,2020-12-30 07:00:00,1
429,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,1683,2020-12-30 11:00:00,1
430,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,2429,2020-12-30 13:00:00,10
431,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,3037,2020-12-30 14:00:00,7
432,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,4007,2020-12-30 15:00:00,1
433,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,4359,2020-12-30 16:00:00,3
434,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,6909,2020-12-31 00:00:00,2
435,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,6984,2020-12-31 01:00:00,3
436,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,7191,2020-12-31 06:00:00,1
437,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,7266,2020-12-31 07:00:00,4
438,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,8120,2020-12-31 10:00:00,1
439,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,8788,2020-12-31 12:00:00,5
440,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,10325,2020-12-31 15:00:00,6
441,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,11942,2020-12-31 18:00:00,2
442,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,12404,2020-12-31 19:00:00,1
443,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,13458,2020-12-31 23:00:00,1
444,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,13542,2021-01-01 00:00:00,5
445,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,15845,2021-01-01 13:00:00,1
446,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,16562,2021-01-01 15:00:00,3
447,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,17177,2021-01-01 16:00:00,1
448,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,17532,2021-01-01 17:00:00,1
449,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,19942,2021-01-02 11:00:00,1
450,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,20936,2021-01-02 13:00:00,2
451,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,21318,2021-01-02 14:00:00,6
452,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,22063,2021-01-02 15:00:00,4
453,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,22732,2021-01-02 16:00:00,3
454,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,23437,2021-01-02 17:00:00,1
455,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,23644,2021-01-02 18:00:00,3
456,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,25050,2021-01-02 23:00:00,1
457,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,25504,2021-01-03 08:00:00,1
458,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,25604,2021-01-03 09:00:00,2
459,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,26295,2021-01-03 11:00:00,1
460,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,27132,2021-01-03 13:00:00,4
461,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,27925,2021-01-03 14:00:00,2
462,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,28255,2021-01-03 15:00:00,5
463,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,29680,2021-01-03 18:00:00,1
464,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,30391,2021-01-03 21:00:00,1
465,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,31180,2021-01-04 07:00:00,2
466,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,31640,2021-01-04 08:00:00,1
467,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,31887,2021-01-04 09:00:00,3
468,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,32305,2021-01-04 10:00:00,1
469,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,35438,2021-01-04 18:00:00,1
470,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,36075,2021-01-04 20:00:00,2
471,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,37230,2021-01-05 07:00:00,2
472,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,38341,2021-01-05 10:00:00,1
473,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,38666,2021-01-05 11:00:00,1
474,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,39304,2021-01-05 13:00:00,2
475,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,40116,2021-01-05 15:00:00,1
476,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,40910,2021-01-05 17:00:00,1
477,"New Globe Walk, Bankside",9,51.5073853,-0.096440751,42016,2021-01-05 20:00:00,1
478,"Park Street, Bankside",10,51.50597426,-0.092754157,556,2020-12-30 08:00:00,1
479,"Park Street, Bankside",10,51.50597426,-0.092754157,1096,2020-12-30 10:00:00,2
480,"Park Street, Bankside",10,51.50597426,-0.092754157,1499,2020-12-30 11:00:00,3
481,"Park Street, Bankside",10,51.50597426,-0.092754157,2089,2020-12-30 12:00:00,2
482,"Park Street, Bankside",10,51.50597426,-0.092754157,2421,2020-12-30 13:00:00,13
483,"Park Street, Bankside",10,51.50597426,-0.092754157,3001,2020-12-30 14:00:00,14
484,"Park Street, Bankside",10,51.50597426,-0.092754157,4599,2020-12-30 16:00:00,1
485,"Park Street, Bankside",10,51.50597426,-0.092754157,5709,2020-12-30 19:00:00,4
486,"Park Street, Bankside",10,51.50597426,-0.092754157,7492,2020-12-31 08:00:00,1
487,"Park Street, Bankside",10,51.50597426,-0.092754157,7760,2020-12-31 09:00:00,1
488,"Park Street, Bankside",10,51.50597426,-0.092754157,8328,2020-12-31 11:00:00,6
489,"Park Street, Bankside",10,51.50597426,-0.092754157,9029,2020-12-31 12:00:00,1
490,"Park Street, Bankside",10,51.50597426,-0.092754157,9432,2020-12-31 13:00:00,2
491,"Park Street, Bankside",10,51.50597426,-0.092754157,9774,2020-12-31 14:00:00,11
492,"Park Street, Bankside",10,51.50597426,-0.092754157,10853,2020-12-31 16:00:00,7
493,"Park Street, Bankside",10,51.50597426,-0.092754157,11426,2020-12-31 17:00:00,4
494,"Park Street, Bankside",10,51.50597426,-0.092754157,12930,2020-12-31 21:00:00,2
495,"Park Street, Bankside",10,51.50597426,-0.092754157,13668,2021-01-01 00:00:00,1
496,"Park Street, Bankside",10,51.50597426,-0.092754157,15246,2021-01-01 12:00:00,4
497,"Park Street, Bankside",10,51.50597426,-0.092754157,15846,2021-01-01 13:00:00,1
498,"Park Street, Bankside",10,51.50597426,-0.092754157,16281,2021-01-01 14:00:00,1
499,"Park Street, Bankside",10,51.50597426,-0.092754157,16723,2021-01-01 15:00:00,1
500,"Park Street, Bankside",10,51.50597426,-0.092754157,17749,2021-01-01 18:00:00,2
501,"Park Street, Bankside",10,51.50597426,-0.092754157,18283,2021-01-01 20:00:00,1
502,"Park Street, Bankside",10,51.50597426,-0.092754157,18483,2021-01-01 21:00:00,1
503,"Park Street, Bankside",10,51.50597426,-0.092754157,19126,2021-01-02 08:00:00,1
504,"Park Street, Bankside",10,51.50597426,-0.092754157,19943,2021-01-02 11:00:00,1
505,"Park Street, Bankside",10,51.50597426,-0.092754157,20453,2021-01-02 12:00:00,1
